Date,BRL,ZAR,TRY,MXN,CNY,KRW,TNX,EMB
2023-08-23,4.522673,19.729425,23.097818,16.485763,7.329517,1300.316974,44.457631,80.555271
2023-08-24,4.493596,19.804762,23.423572,16.344877,7.273439,1306.728405,44.624773,80.346529
2023-08-25,4.451716,20.389521,23.641045,16.387258,7.271686,1305.935584,44.363916,80.641967
2023-08-28,4.411062,20.387900,23.379908,16.359285,7.275842,1312.296414,44.217986,80.310490
2023-08-29,4.420247,20.605505,24.792192,16.297171,7.273674,1308.641380,44.594559,80.493896
2023-08-30,4.421611,20.710558,25.331701,16.419061,7.281403,1309.314384,45.741506,80.024243
2023-08-31,4.428259,20.601415,25.230759,16.413221,7.274066,1330.731308,46.026181,79.712117
2023-09-01,4.318742,20.504999,25.126620,16.398186,7.272603,1331.639925,47.895773,79.720058
2023-09-04,4.386952,20.572385,25.095589,16.495204,7.278514,1321.532727,48.236325,80.185843
2023-09-05,4.347214,20.456374,25.008679,16.514300,7.291643,1323.867745,47.839930,80.108691
2023-09-06,4.338152,20.427475,24.985373,16.274714,7.316491,1328.082379,47.594063,80.013776
2023-09-07,4.351731,20.277216,24.538992,16.298478,7.314061,1331.021501,47.736747,79.802284
2023-09-08,4.351175,20.053370,24.726872,16.237868,7.320489,1316.236302,48.144972,79.942199
2023-09-11,4.333525,19.985771,24.688269,16.400533,7.327032,1325.032584,47.714675,79.679246
2023-09-12,4.343608,20.054815,24.670427,16.540701,7.314549,1316.049957,47.490607,79.865868
2023-09-13,4.335356,20.429804,24.388853,16.396599,7.309091,1304.227923,46.941375,79.692119
2023-09-14,4.354204,20.115195,24.642687,16.526925,7.315615,1302.496086,46.279475,80.382213
2023-09-15,4.386962,19.991481,24.329671,16.599241,7.320957,1305.627921,46.038862,80.053021
2023-09-18,4.341350,19.790635,24.249233,16.899307,7.329304,1297.041152,46.222174,80.318294
2023-09-19,4.333577,19.707111,24.164289,16.902748,7.316073,1293.862498,46.653663,80.093777
2023-09-20,4.308425,20.023618,24.116356,16.986962,7.317513,1296.911488,46.816774,80.036854
2023-09-21,4.353603,20.150531,24.542879,16.877825,7.318691,1294.126102,47.602123,79.973761
2023-09-22,4.324515,20.152158,26.362565,16.918330,7.303348,1304.340001,48.054764,79.763692
2023-09-25,4.381584,20.284077,26.557238,16.804483,7.297607,1299.937592,48.666588,78.921964
2023-09-26,4.461564,20.194841,26.281677,16.636636,7.314879,1306.000146,48.891615,79.364728
2023-09-27,4.461595,20.398707,26.045212,16.745734,7.304798,1310.689573,48.125375,79.532523
2023-09-28,4.386887,20.192020,26.054222,16.767307,7.311811,1307.406587,48.844957,79.762368
2023-09-29,4.418084,20.385471,26.201254,16.872009,7.300000,1314.576568,47.775569,79.995284
2023-10-02,4.395161,20.357047,26.372132,16.637165,7.300000,1307.563236,47.671519,79.614025
2023-10-03,4.387946,20.303550,26.108518,16.655291,7.300340,1303.976318,47.827377,79.930026
2023-10-04,4.363713,20.496338,25.984653,16.641561,7.273136,1284.072511,48.752845,80.174476
2023-10-05,4.410527,20.747223,26.006039,16.649008,7.263424,1282.955742,46.666222,80.137001
2023-10-06,4.399962,20.654951,26.046266,16.703676,7.233383,1286.688125,46.726370,80.435818
2023-10-09,4.402600,20.473523,26.038142,16.610442,7.246005,1290.337691,47.352474,80.459286
2023-10-10,4.368892,20.379740,26.259516,16.644790,7.260168,1291.325354,47.610738,80.106913
2023-10-11,4.401214,20.325756,26.335070,16.613448,7.294843,1298.447410,47.869187,80.055739
2023-10-12,4.409744,20.304064,26.401745,16.672965,7.282843,1300.400412,47.881529,80.106515
2023-10-13,4.397442,20.380609,26.629312,16.772346,7.287722,1304.958700,48.000182,79.953413
2023-10-16,4.358907,20.424391,27.387479,16.839748,7.288908,1304.819828,50.073101,79.723364
2023-10-17,4.389301,20.298504,27.468509,16.813288,7.284151,1314.191901,50.826487,79.323909
2023-10-18,4.418856,20.323395,27.556200,17.073823,7.272211,1312.915873,49.745411,79.649711
2023-10-19,4.395514,20.283716,27.422820,17.168489,7.276447,1327.025941,50.000000,79.800000
2023-10-20,4.445752,20.670811,27.385426,17.184038,7.284598,1327.664880,50.092447,80.144360
2023-10-23,4.493145,20.506549,27.695702,17.173462,7.255914,1324.540673,50.582753,80.421734
2023-10-24,4.555724,20.485846,27.883274,17.346612,7.247426,1318.014381,50.626125,80.515402
2023-10-25,4.581506,20.396850,27.820812,17.460024,7.249347,1319.700335,51.463875,80.366753
2023-10-26,4.559107,20.242884,27.696502,17.270947,7.241977,1311.643082,50.162733,80.629156
2023-10-27,4.591478,20.236513,27.761072,17.220745,7.244846,1308.548523,50.254473,80.883229
2023-10-30,4.637475,20.209816,27.915312,17.151038,7.238978,1311.787112,49.201860,80.609018
2023-10-31,4.576140,20.053924,27.708549,16.949365,7.233648,1318.320495,49.523354,80.749697
2023-11-01,4.633790,20.164876,27.256295,16.995562,7.244106,1307.987990,49.797842,80.817785
2023-11-02,4.648121,20.237446,27.270288,17.096262,7.257231,1305.961525,49.676357,81.329402
2023-11-03,4.646685,20.293084,27.514321,16.921902,7.271299,1301.788130,48.637586,81.688131
2023-11-06,4.726295,20.331828,27.005719,16.867913,7.297392,1297.701829,48.172784,82.243667
2023-11-07,4.750333,20.123587,26.682189,17.018601,7.310519,1295.214266,47.953740,82.872767
2023-11-08,4.684825,19.965473,26.554371,17.142807,7.326173,1296.802103,47.017720,82.371839
2023-11-09,4.732372,19.684373,26.912377,17.133174,7.337910,1280.960654,46.975740,83.273116
2023-11-10,4.738366,19.142597,26.842072,16.973368,7.314907,1280.024768,46.116298,83.654543
2023-11-13,4.722084,19.208195,26.850497,17.002164,7.320726,1279.112866,45.362588,83.539753
2023-11-14,4.857528,19.169980,26.646738,17.155336,7.291022,1290.876940,45.026753,83.849948
2023-11-15,4.851270,19.342473,27.005257,17.064422,7.288389,1291.634592,46.373570,83.434317
2023-11-16,4.830654,19.314425,26.889728,16.928853,7.325183,1302.902720,47.698703,83.746324
2023-11-17,4.857492,19.351425,26.481022,16.959633,7.327241,1305.178278,46.805873,84.668658
2023-11-20,4.869841,19.260731,27.249644,16.894664,7.316978,1313.384749,45.952711,84.813766
2023-11-21,4.866565,19.177570,29.350777,16.858265,7.318833,1309.750040,46.823046,85.303351
2023-11-22,4.860365,19.230914,29.925736,16.694603,7.275720,1313.116053,46.608438,85.427384
2023-11-23,4.861622,19.183305,29.931236,16.687265,7.234588,1313.057927,46.254202,85.801526
2023-11-24,4.848319,19.293998,29.761796,16.875449,7.279018,1312.881916,46.089245,86.605874
2023-11-27,4.853428,19.223493,29.235539,16.930401,7.246329,1317.838709,45.719364,86.854716
2023-11-28,4.813098,19.138873,28.966331,17.046339,7.252457,1325.947485,45.769754,86.651116
2023-11-29,4.873210,19.098842,29.315104,16.971640,7.251427,1317.219690,44.793507,86.912455
2023-11-30,4.848151,18.895831,29.231116,17.072805,7.243740,1333.757035,44.171975,87.085854
2023-12-01,4.861587,18.919612,29.044427,17.069603,7.229683,1342.474286,43.891534,87.067063
2023-12-04,4.777743,18.937305,30.290498,17.055436,7.233820,1334.363662,43.474128,87.282569
2023-12-05,4.804486,18.760196,29.795847,16.990720,7.225253,1333.765327,42.729403,87.667184
2023-12-06,4.777624,18.706562,29.467746,17.131480,7.236186,1341.562462,43.552484,87.581409
2023-12-07,4.748810,18.462027,29.573457,17.208547,7.234979,1335.971713,42.916617,87.611981
2023-12-08,4.805012,18.337321,29.946725,17.134202,7.207191,1335.184655,42.520938,88.520487
2023-12-11,4.849427,18.373356,29.812575,16.993285,7.177866,1338.865751,42.089281,88.864610
2023-12-12,4.909195,18.534136,29.991911,16.872698,7.166254,1332.381842,42.407381,89.061505
2023-12-13,4.877094,18.640870,30.048967,16.731003,7.133195,1334.850447,42.109699,88.415810
2023-12-14,4.879454,18.570426,30.471746,16.914158,7.142255,1318.005600,42.147528,88.682896
2023-12-15,4.822762,18.236045,30.250428,16.956025,7.144700,1327.504875,42.137837,89.039272
2023-12-18,4.830243,18.415109,30.393699,16.965931,7.138787,1321.498627,41.541083,89.135213
2023-12-19,4.847297,18.215694,30.670445,17.026539,7.139937,1318.758253,41.912771,89.386983
2023-12-20,4.851766,18.088727,31.012809,17.035354,7.139193,1310.919943,41.893265,89.853470
2023-12-21,4.873176,17.942180,30.967333,17.177357,7.133836,1307.296178,41.565406,89.612618
2023-12-22,4.817159,18.037047,30.905463,17.103684,7.126289,1303.552701,41.332142,89.923149
2023-12-25,4.760649,18.166677,30.655182,17.075377,7.122177,1302.848177,40.990113,89.669328
2023-12-26,4.803787,18.074668,29.873383,16.925584,7.115156,1303.285529,39.557933,89.976980
2023-12-27,4.805618,18.209339,30.004637,16.820876,7.108213,1304.611214,39.797020,89.998316
2023-12-28,4.805600,18.183948,29.218435,16.878794,7.094216,1294.728020,38.986165,90.257389
2023-12-29,4.850000,18.300000,29.540000,16.920000,7.100000,1290.000000,38.800000,90.700000
2024-01-01,4.850000,18.300000,29.540000,16.920000,7.100000,1290.000000,38.800000,90.700000
2024-01-02,4.972535,18.588602,29.694921,16.923927,7.098804,1295.733193,38.730483,91.494696
2024-01-03,4.975926,18.347726,29.685539,16.833483,7.094555,1293.244498,38.492651,91.818886
2024-01-04,4.969696,18.455271,29.820472,16.735697,7.117438,1293.465627,38.553940,91.525295
2024-01-05,4.962608,18.412191,30.080436,16.529507,7.105978,1304.947102,37.851069,91.166336
2024-01-08,4.978675,18.456031,30.127277,16.502388,7.109212,1315.986985,38.186232,91.368994
2024-01-09,5.026618,18.809581,29.873557,16.789195,7.113847,1310.994320,37.729725,90.734013
2024-01-10,5.011014,18.470480,29.655929,16.810524,7.116660,1295.630694,37.819407,89.999453
2024-01-11,5.073133,18.287619,29.444607,16.844128,7.105617,1297.197225,37.802153,90.292077
2024-01-12,5.138665,18.351519,29.508420,16.785021,7.116052,1296.394772,38.009224,90.253857
2024-01-15,5.072776,18.347187,29.287118,16.894523,7.097340,1284.876266,38.319855,90.483444
2024-01-16,5.143485,18.326013,28.509797,16.953402,7.137769,1292.644227,39.212052,90.756539
2024-01-17,5.160404,18.023237,29.488755,17.073461,7.155449,1283.772645,39.524512,90.839153
2024-01-18,5.136211,17.855843,29.683395,17.149553,7.159552,1289.056942,38.587860,90.557645
2024-01-19,5.129446,18.036716,28.895117,17.045867,7.165764,1295.253816,38.646406,91.264950
2024-01-22,5.148013,17.867869,28.905033,17.067566,7.175325,1292.216306,38.392865,91.173533
2024-01-23,5.200486,18.171389,28.832459,17.120533,7.176310,1295.099179,38.187698,91.763656
2024-01-24,5.160413,18.203337,28.904071,17.166439,7.211687,1305.670062,38.541956,91.715841
2024-01-25,5.143405,17.996412,29.235046,17.803190,7.216349,1293.915344,37.433238,91.089272
2024-01-26,5.077916,17.842319,29.292724,17.735881,7.212704,1301.408390,38.241853,91.057104
2024-01-29,5.042952,17.914279,29.310778,17.814414,7.176177,1302.803128,38.590576,91.108580
2024-01-30,5.044967,17.851705,29.413167,17.950777,7.181493,1302.190469,37.904709,90.898305
2024-01-31,5.033347,17.432932,29.295216,17.852146,7.180607,1295.706761,37.425812,90.978487
2024-02-01,4.995359,17.317418,28.632327,17.790985,7.158390,1298.296238,37.056075,90.775934
2024-02-02,4.921597,17.635598,29.131919,17.788101,7.163370,1303.074572,36.349092,90.710116
2024-02-05,4.957280,17.582314,29.095232,17.927826,7.145911,1296.321546,37.217412,90.832996
2024-02-06,4.918030,17.760506,28.844789,17.801405,7.144967,1295.611369,36.770319,90.807502
2024-02-07,4.927694,17.746767,28.849988,17.847450,7.155633,1296.131839,37.108982,91.200700
2024-02-08,4.924011,17.736287,28.734306,17.891951,7.157214,1296.796053,37.462160,91.089293
2024-02-09,4.865386,17.739327,28.705675,17.863395,7.156632,1298.875369,36.676149,90.314197
2024-02-12,4.939178,17.922046,29.290143,17.678066,7.148143,1302.584517,36.647171,90.740214
2024-02-13,4.946342,17.926319,29.354965,17.719396,7.141925,1296.385029,35.699249,90.602024
2024-02-14,4.963298,17.879739,28.900365,17.682642,7.153834,1295.207259,36.048121,91.088858
2024-02-15,5.015946,17.984973,29.366335,17.608818,7.174968,1291.841444,36.530455,91.181245
2024-02-16,4.986691,17.875131,29.426138,17.439256,7.205158,1296.037307,37.377127,91.196848
2024-02-19,4.987099,17.937107,29.041051,17.441691,7.189963,1295.958893,38.118435,90.912482
2024-02-20,5.024928,17.888716,29.179251,17.427209,7.203251,1287.929045,37.979732,90.844518
2024-02-21,5.097181,17.520510,29.171806,17.371195,7.208214,1302.780631,37.669534,90.825231
2024-02-22,5.031801,17.668398,29.137296,17.303404,7.209744,1316.527770,38.189969,90.617568
2024-02-23,5.063348,17.469027,28.956700,17.280157,7.218436,1334.024321,37.899276,91.039963
2024-02-26,5.076543,17.368116,28.998534,17.471907,7.207707,1337.028175,38.596342,90.489858
2024-02-27,5.074400,17.315254,28.739662,17.175664,7.230353,1342.840443,38.164449,90.173067
2024-02-28,5.099103,17.224818,29.073990,16.872273,7.194632,1317.897158,38.387255,91.021742
2024-02-29,5.077776,17.207028,29.143304,16.914304,7.195165,1325.568947,38.518696,91.502307
2024-03-01,5.078173,17.000950,29.145668,16.838099,7.188820,1329.038589,39.026165,92.358520
2024-03-04,5.081987,16.939141,29.109258,16.909170,7.206799,1326.563108,40.531235,92.226908
2024-03-05,5.143351,16.916966,29.349286,16.869092,7.199910,1324.358994,41.236953,92.445995
2024-03-06,5.144652,16.968136,28.671172,16.926463,7.178573,1327.408064,41.335909,92.348031
2024-03-07,5.027163,16.896380,28.874926,16.917605,7.199312,1321.591579,41.452150,92.041377
2024-03-08,5.046463,16.928088,28.876818,16.972212,7.212987,1320.791423,43.034324,91.711913
2024-03-11,4.972172,16.983902,29.044550,16.958423,7.202198,1315.884489,42.715425,91.430633
2024-03-12,4.894360,16.980677,29.017140,17.027733,7.159051,1311.259273,42.640044,90.924465
2024-03-13,4.872893,16.957768,29.399918,17.231992,7.152961,1301.910698,42.283563,90.942828
2024-03-14,4.942541,16.811372,29.532047,17.124467,7.160829,1313.215401,40.667472,90.959500
2024-03-15,4.953372,16.754118,29.098770,17.217943,7.153065,1317.974299,40.142883,90.644724
2024-03-18,4.925568,16.628655,28.963075,17.245337,7.169636,1321.432492,39.674952,90.393151
2024-03-19,4.879430,16.665175,29.034933,17.031668,7.162366,1318.736786,40.248610,89.861248
2024-03-20,4.920732,16.545209,28.897938,17.027065,7.158294,1308.263827,40.122864,89.761903
2024-03-21,4.947282,16.314129,29.333592,17.017445,7.141353,1314.604535,40.479713,90.147478
2024-03-22,4.789812,16.328032,29.272376,17.029259,7.135013,1306.558972,40.456069,89.688293
2024-03-25,4.828126,16.650809,29.268542,17.171887,7.127411,1308.429668,41.580234,89.107073
2024-03-26,4.860492,16.424119,28.963306,17.391621,7.126782,1339.313776,41.897481,89.484593
2024-03-27,4.883016,16.415733,28.838060,17.447709,7.119589,1350.093055,41.576963,90.240915
2024-03-28,4.874060,16.494457,28.649912,17.824070,7.131383,1376.228758,41.918702,90.580914
2024-03-29,4.908762,16.516128,28.449957,17.871853,7.133825,1383.970526,42.053370,91.747262
2024-04-01,4.995093,16.726275,27.772705,18.031919,7.139564,1391.156764,45.840793,91.990717
2024-04-02,5.052756,16.420557,27.951857,18.122448,7.126555,1392.881231,46.775763,91.813111
2024-04-03,5.091223,16.372244,27.724200,18.094921,7.129190,1391.587462,46.156124,92.153747
2024-04-04,5.070969,16.357465,27.542788,18.212278,7.126665,1395.042942,45.493906,91.894189
2024-04-05,5.072402,16.331257,27.531475,18.082918,7.113128,1400.727810,45.448157,92.255873
2024-04-08,5.094533,15.781505,27.813583,17.971313,7.114099,1394.843482,45.118390,92.406828
2024-04-09,4.988935,15.752128,27.076764,18.015736,7.114051,1403.926877,46.019517,92.819984
2024-04-10,5.013587,16.064622,26.963163,17.942554,7.093739,1402.837814,45.939221,92.902863
2024-04-11,5.018361,15.989698,27.104279,17.989352,7.126031,1389.687296,45.409462,92.700426
2024-04-12,5.038774,16.444818,26.547405,17.888088,7.135849,1385.429373,46.161163,92.807405
2024-04-15,5.053858,16.482271,28.316158,18.116648,7.161237,1399.436841,46.171150,92.496424
2024-04-16,5.106312,16.407543,29.194179,18.024234,7.147854,1397.000000,46.216806,92.218615
2024-04-17,5.106861,16.480663,28.641785,17.961770,7.173672,1390.877187,44.029803,91.020462
2024-04-18,5.052614,16.517540,28.706509,17.941902,7.076823,1389.898620,44.382854,90.852564
2024-04-19,5.049487,16.506949,29.138747,17.887101,7.072180,1377.687001,44.318852,90.840530
2024-04-22,5.114352,16.496334,29.582765,17.923820,7.100314,1378.031842,44.951944,90.780296
2024-04-23,5.103344,16.783901,29.694381,17.961866,7.072822,1372.557240,45.605939,91.585555
2024-04-24,5.128051,16.942998,29.716342,17.989043,7.105089,1376.449663,45.736586,91.441901
2024-04-25,5.136828,16.770730,29.683515,17.687337,7.083865,1381.720724,47.000000,91.037933
2024-04-26,5.224921,16.531799,31.148268,17.675263,7.071224,1376.321652,46.969508,90.526079
2024-04-29,5.176048,16.588251,31.093233,17.576601,7.092863,1380.122045,46.052267,90.587058
2024-04-30,5.187329,16.455601,31.522235,17.629129,7.079682,1376.915421,45.662689,90.538470
2024-05-01,5.194191,16.420853,31.960564,17.515169,7.082942,1377.874838,45.358206,89.834407
2024-05-02,5.194356,16.500661,31.853338,17.667309,7.066621,1372.214656,44.847760,90.526190
2024-05-03,5.247215,16.391760,31.883454,17.860319,7.042811,1373.810681,44.155434,90.656789
2024-05-06,5.287785,16.720768,31.907494,17.973376,7.038194,1381.329297,43.963621,91.339892
2024-05-07,5.393691,16.697866,32.007097,17.823946,7.037834,1379.113722,42.956467,91.852884
2024-05-08,5.431260,16.524240,31.713598,17.641341,7.059040,1382.381602,43.641662,89.014686
2024-05-09,5.400214,16.623855,31.575596,17.575645,7.044116,1382.095140,44.033084,88.886458
2024-05-10,5.418260,16.546311,31.137717,17.607141,7.082757,1382.892584,43.865103,88.711014
2024-05-13,5.399096,16.491241,30.857733,17.599842,7.089428,1377.736259,44.251671,88.635632
2024-05-14,5.376779,16.395834,31.465332,17.649623,7.070976,1390.313714,43.945233,88.980830
2024-05-15,5.383909,16.527713,31.984922,17.524259,7.072014,1389.182580,43.535512,88.852962
2024-05-16,5.484543,16.734428,32.340519,17.699863,7.086084,1382.484740,43.166121,88.908299
2024-05-17,5.500243,16.851209,32.134340,17.891689,7.066906,1380.296297,45.115622,89.203787
2024-05-20,5.494710,16.997484,31.629610,17.945537,7.061335,1373.142006,45.252308,88.778535
2024-05-21,5.435360,17.049175,31.814393,18.078488,7.056969,1376.514156,44.810818,89.086231
2024-05-22,5.447888,17.044366,31.641026,18.113830,7.072481,1372.431705,45.147656,88.932710
2024-05-23,5.366844,16.975658,31.980259,17.949129,7.067596,1387.699890,44.896836,89.095702
2024-05-24,5.324394,16.814182,32.310656,17.830099,7.002028,1387.772977,44.726173,89.657883
2024-05-27,5.371248,17.193391,32.411383,18.018393,7.009439,1388.260752,44.924686,89.802906
2024-05-28,5.337937,17.117188,32.252475,18.048115,6.999550,1396.968769,44.530392,89.565788
2024-05-29,5.257725,17.346157,32.142988,18.033562,6.985314,1394.957647,44.040276,89.113646
2024-05-30,5.245754,17.397943,32.243377,18.183814,7.034765,1398.402309,43.349399,89.081783
2024-05-31,5.364604,17.131020,32.678566,18.264922,7.044203,1413.776249,43.162275,88.880858
2024-06-03,5.310913,17.022805,33.382155,18.203134,7.076388,1414.026205,43.449944,89.598074
2024-06-04,5.304252,17.043010,33.409258,18.063720,7.058448,1412.509085,44.065836,88.742663
2024-06-05,5.364608,16.891166,32.897362,18.422667,7.040643,1416.181587,43.896537,88.103746
2024-06-06,5.380864,17.044603,33.088115,18.320341,7.041138,1417.636269,44.250201,87.937635
2024-06-07,5.353134,17.127012,33.070673,18.546496,7.044697,1410.971275,44.695882,88.018135
2024-06-10,5.601085,17.373342,32.949504,18.547131,7.032866,1411.853154,43.734970,88.150805
2024-06-11,5.609869,17.209165,32.949101,18.514513,7.043977,1409.590159,43.374998,87.853825
2024-06-12,5.603082,17.394913,33.164804,18.508808,7.073768,1410.429662,42.339839,87.704901
2024-06-13,5.586897,17.419937,32.704839,18.483126,7.053152,1416.074492,42.328001,88.029857
2024-06-14,5.554137,17.558692,33.685235,18.440437,7.057583,1420.129806,43.377831,88.056964
2024-06-17,5.574308,17.399870,33.115395,18.249869,7.072632,1412.787193,43.023003,88.331074
2024-06-18,5.595087,17.337133,33.193119,17.932113,7.072014,1420.624793,42.872196,88.234555
2024-06-19,5.623059,17.372549,33.538044,17.954442,7.075799,1428.483228,43.451874,88.314612
2024-06-20,5.738224,17.397947,33.411699,18.186659,7.091612,1427.549012,43.132178,88.407009
2024-06-21,5.634029,17.584084,33.257880,18.146664,7.089096,1430.895652,43.170387,88.377898
2024-06-24,5.630756,17.642314,33.826533,18.172707,7.106702,1430.669099,43.877274,88.200207
2024-06-25,5.577126,17.683087,33.554511,18.390168,7.089817,1431.943735,44.110661,88.190985
2024-06-26,5.541502,17.846782,33.559678,18.292843,7.119617,1425.497308,45.320538,87.512835
2024-06-27,5.598319,17.997067,33.269462,18.135992,7.121263,1438.900556,45.579322,87.763533
2024-06-28,5.490000,18.200000,32.800000,18.300000,7.127658,1437.606553,46.975403,88.612329
2024-07-01,5.490000,18.200000,32.800000,18.300000,7.121861,1444.205449,47.689681,88.228291
2024-07-02,5.418409,18.023225,33.015170,18.395277,7.125953,1441.225580,47.030853,88.684387
2024-07-03,5.475778,18.015758,32.614692,18.620128,7.125172,1441.594625,48.585805,88.701865
2024-07-04,5.555058,18.382296,33.049455,18.679486,7.137005,1420.775761,48.451963,88.409279
2024-07-05,5.699656,18.349161,33.051991,18.755748,7.138968,1422.219960,47.871501,88.316577
2024-07-08,5.686169,18.355115,32.885206,18.885519,7.105805,1426.649564,48.124757,88.479581
2024-07-09,5.706861,18.133838,33.038019,18.896884,7.116745,1425.981057,47.859809,88.586796
2024-07-10,5.722382,17.966999,33.553106,19.004600,7.099910,1428.122115,48.408484,88.515897
2024-07-11,5.699647,18.344563,33.470842,18.890551,7.107625,1429.222733,48.724615,89.402061
2024-07-12,5.679535,18.460853,33.495049,18.857578,7.113412,1423.585266,48.371093,89.187628
2024-07-15,5.721374,18.537327,33.318867,18.960888,7.136788,1454.967528,48.281297,89.441257
2024-07-16,5.763754,18.430614,33.349337,19.046924,7.166676,1460.808548,47.147421,88.568135
2024-07-17,5.745156,18.437059,33.118201,19.218230,7.165170,1456.600878,47.268901,88.106130
2024-07-18,5.767879,18.403216,33.405501,19.178892,7.185005,1452.246342,47.209878,88.124111
2024-07-19,5.732470,18.416217,33.799129,19.441330,7.171836,1450.049319,46.631639,88.607235
2024-07-22,5.726277,18.468681,33.924899,19.477993,7.172730,1458.992456,46.821527,88.902869
2024-07-23,5.779998,18.533331,33.549418,19.610936,7.168377,1453.622257,47.071123,88.571710
2024-07-24,5.791683,18.522644,33.890660,19.636734,7.157692,1460.641807,46.996106,88.446946
2024-07-25,5.776263,18.768737,33.557169,19.584700,7.158747,1457.476439,46.889785,88.350914
2024-07-26,5.780330,18.704109,33.286698,19.575322,7.177284,1447.546971,47.793119,89.483066
2024-07-29,5.787851,18.849672,33.204157,19.631592,7.099654,1432.305282,47.807702,89.612049
2024-07-30,5.832766,18.958686,32.684036,19.635083,7.080102,1433.567803,48.149843,89.326458
2024-07-31,5.778082,18.823330,33.032828,19.746432,7.063145,1435.567370,49.809379,88.745856
2024-08-01,5.703794,19.063520,33.275344,19.585530,7.053529,1436.370613,51.092674,89.376059
2024-08-02,5.674834,19.266010,33.969477,19.728707,7.029140,1429.615823,51.917945,89.993541
2024-08-05,5.693360,19.149420,34.175423,19.780000,7.030271,1432.837205,51.134823,90.195021
2024-08-06,5.723605,19.177267,34.864533,19.828945,7.044712,1445.254528,52.802943,89.844967
2024-08-07,5.677285,19.355624,34.950744,19.741582,7.044176,1442.039491,55.607356,90.257235
2024-08-08,5.718461,19.330346,34.979561,19.723299,7.032978,1435.169508,55.021370,90.535900
2024-08-09,5.762732,19.082200,34.759832,19.614509,7.039273,1451.648955,55.245511,90.184597
2024-08-12,5.723968,19.460793,34.800836,19.608692,7.035593,1445.677189,54.820233,89.555431
2024-08-13,5.666560,19.445969,34.910948,19.669430,7.019572,1439.779976,56.897386,89.431165
2024-08-14,5.654480,19.494099,34.979800,19.721699,7.002644,1438.728093,55.744727,89.869835
2024-08-15,5.704701,19.417007,35.366360,19.653067,7.031163,1444.408753,56.012732,89.836892
2024-08-16,5.724247,19.140619,35.535508,19.659114,7.005514,1462.424460,54.293295,90.540332
2024-08-19,5.746785,19.143751,35.768434,19.706608,7.001428,1459.122821,54.026564,90.591644
2024-08-20,5.734617,19.352818,35.371370,19.629522,6.997929,1455.457293,53.212601,91.009188
2024-08-21,5.736062,19.044583,35.197070,19.710342,6.999696,1466.155601,52.544876,90.422894
2024-08-22,5.705368,19.167026,35.298432,19.927015,6.973635,1470.484967,52.105885,90.555085
2024-08-23,5.748853,19.131222,34.698441,19.961894,6.994967,1483.069166,51.773119,90.300259
2024-08-26,5.766523,19.082991,34.679879,20.080301,6.973423,1493.827535,50.562343,90.014029
2024-08-27,5.696934,19.043514,33.590870,20.178787,6.956980,1488.694948,51.228653,90.078199
2024-08-28,5.750081,18.987679,33.512090,20.151664,6.944009,1487.712353,50.846476,89.881372
2024-08-29,5.788680,18.898070,32.916091,20.001078,6.957751,1489.131136,49.674464,89.516163
2024-08-30,5.762621,18.927214,32.077953,20.134606,6.944203,1492.478815,48.099567,89.143758
2024-09-02,5.753147,18.854536,31.793447,20.497074,6.944288,1487.869856,47.833116,88.732035
2024-09-03,5.810175,18.924640,32.538424,20.545915,6.924242,1466.185727,47.474274,88.997979
2024-09-04,5.777543,18.995771,32.561643,20.494593,6.923142,1468.080975,47.535856,89.012895
2024-09-05,5.859009,19.224313,32.566124,20.400487,6.932263,1472.012304,47.652626,88.752547
2024-09-06,5.890207,19.115789,32.611107,20.478360,6.914811,1462.737775,46.892285,89.889499
2024-09-09,5.850371,19.140327,32.784620,20.056861,6.914889,1458.693739,46.888673,88.964506
2024-09-10,5.773629,18.941582,32.166845,20.216766,6.908213,1458.577022,46.810737,88.842657
2024-09-11,5.737640,19.031922,32.116295,20.184098,6.921651,1455.200436,46.386249,89.152121
2024-09-12,5.750626,18.915283,33.234889,20.117055,6.931960,1458.821494,45.037759,88.722174
2024-09-13,5.816997,18.983414,32.916261,19.716087,6.913239,1461.821668,45.098329,88.835500
2024-09-16,5.718466,18.939677,32.873212,19.540554,6.921478,1454.772061,46.215012,88.544207
2024-09-17,5.770121,18.859401,32.811109,19.645161,6.931868,1468.525815,45.936139,89.494768
2024-09-18,5.777477,18.888721,32.696771,19.770896,6.940761,1466.819884,45.396281,89.915699
2024-09-19,5.690789,19.153884,33.306410,19.958778,6.952545,1468.247156,45.856131,90.172552
2024-09-20,5.703192,19.081333,33.037330,19.981407,6.952760,1461.116443,46.484785,90.499703
2024-09-23,5.693587,19.001612,34.235226,19.958920,6.936578,1468.194491,47.222111,91.211258
2024-09-24,5.721648,18.918774,34.163829,19.737531,6.918473,1477.536271,47.545941,91.279162
2024-09-25,5.757403,19.168949,34.922213,19.741877,6.910007,1453.942889,47.734165,92.430498
2024-09-26,5.669767,19.432565,35.885914,19.820999,6.921461,1446.815290,49.631650,93.014054
2024-09-27,5.643237,19.374481,35.773965,20.015180,6.921755,1458.169536,48.516583,92.849588
2024-09-30,5.578238,19.172209,35.276858,19.823480,6.936420,1457.067149,48.243364,92.966378
2024-10-01,5.487135,19.251637,34.144731,19.776421,6.918191,1462.339053,47.701626,93.343089
